LFPG_ERAKA,LFPG ATREX UT225 VESAN L613 TLA DCT LOMON DCT TOBMO DCT ERAKA,EMEA
LFPG_ETIKI,LFPG LGL UN491 UPALO UN585 FEJAC REGHI UN480 ETIKI,EMEA
LFPG_KOPAS,LFPG LGL UT176 TERPO UN872 ERIGA UN741 AZFIC DCT KORUL DCT ADROX DCT KOPAS,EMEA
LEBL_PITAX,LEBL GRAUS M601 BLV M190 LASKU DCT VES DCT PITAX,EMEA
LEBL_KOPAS,LEBL LOBAR N725 SUSOS DCT STG DCT KOPAS,EMEA
LEBL_MUDOS,LEBL LOBAR N725 SUSOS DCT STG DCT MUDOS,EMEA
LEBL_EDUMO,LEBL LOTOS M985 VLC P34 HAMRA UA34 MOS UA411 FES UG850 ADM UA600 SOLNA L660 LAY DCT GELPI DCT LIMAL DCT 2420N DCT EDUMO,EMEA
LPPT_ERPES,LPPT ELNUB DCT ERPES,EMEA
LPPT_KOMUT,LPPT ZIFOG DCT KOMUT,EMEA
LPPT_IPERA,LPPT BEVOP DCT BAROK UN873 SAMAR N873 IPERA,EMEA
GMMN_3118N,GMMN DCT RAVOL DCT ERMED DCT SAMAR DCT 3118N,EMEA
UUEE_IPTON,UUEE TOKNU L4 NUDKO T561 LEDUN DCT LAKUT DCT KELAS DCT GEVRU DCT INREX DCT VAMTO DCT EVNAN DCT IPTON,EMEA
UUEE_GOMUP,UUEE LIDRI T781 REPNU N609 KUGEK M869 VEDEN DCT IBREK DCT TINAC DCT REKNA DCT UPGET DCT ORSUM DCT GOMUP,EMEA
EIDW_SUNOT,EIDW SUROX DCT REVNU DCT SUNOT,EMEA
EIDW_LIMRI,EIDW OLONO DCT LIMRI,EMEA
EHAM_GOMUP,EHAM BERGI L602 SUPUR P1 ROKAN N97 TLA DCT GOMUP,EMEA
EHAM_ERAKA,EHAM BERGI L602 SUPUR P1 ROKAN N97 TLA DCT ORSUM DCT ERAKA,EMEA
EFHK_ERAKA,EFHK NUNTO Y367 OLPED DCT NISIX DCT TINKA DCT MOGLU DCT TITUX Z133 PIGAV M125 ZOL P600 KLONN DCT MONAV DCT KUVOX DCT ERAKA,EMEA
EHAM_ETIKI,EHAM WOODY N872 MEDIL UN872 PON UT300 ELCOB UT176 LGL UN491 UPALO UN585 FEJAC DCT REGHI UN480 ETIKI,EMEA
EBBR_ETIKI,EBBR CIV N872 MEDIL UN872 LESDO UM728 KOVIN UN872 PON UT300 ELCOB UT176 LGL UN491 UPALO UN585 FEJAC DCT REGHI UN480 ETIKI,EMEA
GMMN_GUNET,GMMN NIKZO UR975 ADM UA600 SOLNA L660 DKH DCT ETIBA N857 GUNET,EMEA
EFHK_ISVIG,EFHK NEPEK Y357 EVLIT DCT TOGMI DCT EDAPA DCT ISVIG,EMEA
EFHK_BARUD,EFHK NEPEK Y357 EVLIT DCT TOGMI DCT VIG DCT BARUD,EMEA
EDDB_IPTON,EDDB GERGA M725 AAL DCT EVGUN DCT NULNO DCT ARVIL DCT IPTON,EMEA
EDDB_ERSER,EDDB GERGA M725 AAL DCT EVGUN DCT NULNO DCT NIDGI DCT RASTO DCT ERSER,EMEA
ESSA_GUNPA,ESSA KOGAV DCT ABJAZ DCT ROGED DCT DOPUX DCT ARKEN DCT GUNPA,EMEA
EFHK_ATSIX,EFHK ADIVO Y365 POGOK DCT OGLOB DCT MASEV DCT AGEKU DCT PEPIN DCT KESEG DCT ATSIX,EMEA
EHAM_IPTON,EHAM ANDIK Z733 KONOM DCT SUTEB DCT KARLI DCT ALLOY DCT IPTON,EMEA
ESSA_BALIX,ESSA PETEV DCT TINKA DCT VATEX DCT OSKOM DCT BEREP DCT SOXON DCT BALIX,EMEA
LIRF_HIDRA_2,LIRF ESINO DCT ABIDU DCT UREXE DCT EPIKU DCT GINOX DCT KIFMI DCT ELVOP DCT MUREN M601 BLV M190 LASKU DCT VES DCT HIDRA,EMEA
LIRF_PITAX,LIRF ESINO DCT ABIDU DCT UREXE DCT EPIKU DCT GINOX DCT KIFMI DCT ELVOP DCT MUREN M601 BLV M190 LASKU DCT VES DCT PITAX,EMEA
LIRF_ERPES,LIRF KONUT DCT POKAV DCT GOKMI DCT SUPUX DCT SOTAX N733 CJN N975 CCS DCT ERPES,EMEA
LIRF_KOMUT,LIRF KONUT DCT POKAV DCT GOKMI DCT SUPUX DCT SOTAX N733 CJN N975 CCS DCT KOMUT,EMEA
EBBR_UMLER_1,EBBR CIV N872 MEDIL UN872 LESDO UM728 KOVIN UN872 PON UT300 ELCOB UT176 KURIS UN482 KORER DCT UMOXA UN734 UMLER,EMEA
EGCC_MALOT,EGCC EKLAD UY53 WAL L10 PENIL M144 BAGSO DCT MALOT,EMEA
EGCC_RESNO,EGCC EKLAD UY53 WAL L10 PENIL M144 BAGSO DCT RESNO,EMEA
EGCC_DOGAL,EGCC EKLAD UY53 WAL L10 PENIL M144 BAGSO DCT DOGAL,EMEA
EHAM_UMLER,EHAM WOODY N872 MEDIL UN872 PON UT300 ELCOB UT176 KURIS UN482 KORER DCT UMOXA UN734 UMLER,EMEA
GMMN_EDUMO,GMMN VONCI UG5 BARAM DCT TOVRA UN857 TERTO N857 LZR N871 GDV N873 LIMAL DCT 2420N DCT EDUMO,EMEA
LFPG_MUDOS,LFPG LGL UT176 TERPO UN872 ERIGA UZ218 FUJTI DCT LOTEE DCT RIVEM DCT MUDOS,EMEA
EBBR_MUDOS,EBBR CIV N872 MEDIL UN872 LESDO UM728 KOVIN UN872 ERIGA UZ218 FUJTI DCT LOTEE DCT RIVEM DCT MUDOS,EMEA
LFPG_SOMAX,LFPG ELCOB UT300 SENLO UN502 JSY DCT GANTO DCT LARLA DCT RATKA DCT SOMAX,EMEA
LFPG_DINIM,LFPG ATREX UT225 VESAN L613 SANDY DCT ODVIK DCT SAM N19 ADKIK DCT JOZMA DCT ARKIL DCT DINIM,EMEA
LFPG_MALOT,LFPG ATREX UT225 VESAN L613 SANDY L722 ICTAM L179 SAWPE DCT OZZIL DCT ZIPWE DCT ADHAV DCT BANBA DCT MALOT,EMEA
EBBR_DINIM,EBBR DENUT L610 KOPUL DCT ENHAQ DCT GAJIT DCT BAPHU DCT LESLU DCT DINIM,EMEA
EBBR_LIMRI,EBBR DENUT L610 KOPUL DCT ENHAQ DCT GAJIT DCT BAPHU DCT MOPAT DCT LIMRI,EMEA
EIDW_DINIM,EIDW OLONO DCT LINRA DCT DINIM,EMEA
LEBL_TURUP,LEBL LOTOS M985 VLC P34 HAMRA UA34 MOS DCT ARIAM UL102 ERA DCT DIVUX DCT ECHED UR975 ANITI UA302 TURUP,EMEA
LIRF_TURUP,LIRF KONUT DCT TURMO DCT DOPEL UG729 KAWKA UG14 CSO DCT BSA DCT BAY DCT BRF H119 ERA DCT DIVUX DCT ECHED UR975 ANITI UA302 TURUP,EMEA
UUEE_BALIX,UUEE TOKNU T288 STAPA M869 SOSEB P607 NOTAR DCT TUNSI DCT NEREN PETEV DCT TINKA DCT VATEX DCT OSKOM DCT BEREP DCT SOXON DCT BALIX,EMEA
UUEE_SOMAX,UUEE LIDRI T781 REPNU N609 KUGEK M869 VEDEN DCT MISBI DCT AMRAK DCT WANZA N872 PAM L980 VALKO DCT GALSO Q63 KOPUL DCT SAM N19 ADKIK DCT JOZMA DCT GAPLI DCT SOMAX,EMEA
EDDB_PIKIL,EDDB SUKIP Y206 BUREL P203 HLZ L980 RKN L602 SPY DCT RAVLO Y70 OTBED L60 PENIL M144 BAGSO DCT REVNU DCT PIKIL,EMEA
EDDB_DOGAL,EDDB SUKIP Y206 BUREL P203 HLZ L980 RKN L602 SPY DCT RAVLO Y70 OTBED L60 PENIL M144 BAGSO DCT DOGAL,EMEA
EDDB_RESNO,EDDB SUKIP Y206 BUREL P203 HLZ L980 RKN L602 SPY DCT RAVLO Y70 OTBED L60 PENIL M144 BAGSO DCT RESNO,EMEA
UUEE_ERAKA,UUEE LIDRI T781 REPNU N609 KUGEK M869 VEDEN DCT IBREK DCT TINAC DCT REKNA DCT UPGET DCT ORSUM DCT ERAKA,EMEA
EVRA_ERAKA,EVRA TENSI L73 EVONA DCT BEXAM DCT DEKIK DCT VEDAR DCT RERPA DCT TINAC DCT REKNA DCT UPGET DCT ORSUM DCT ERAKA,EMEA
LIRF_HIDRA_1,LIRF ESINO Z924 OKIDO DCT EPIKU DCT GINOX DCT KIFMI DCT ELVOP DCT MUREN M601 BLV M190 LASKU DCT VES DCT HIDRA,EMEA
EBBR_UMLER_2,EBBR CIV N872 MEDIL UN872 LESDO UM728 KOVIN UN872 PON UT300 ELCOB UT176 LGL LGL UT176 KURIS UN482 KORER DCT UMOXA UN734 UMLER,EMEA
A1,ISVIG 6610N 6730N 6840N 6950N ADSAM,NAT
A2,BARUD 6620N 6630N 6740N 6850N CANEL,NAT
A3,IPTON 6520N 6530N 6640N 6750N EPMAN,NAT
A4,ERSER 6310N 6420N 6430N 6540N 6650N CLAVY,NAT
A5,GUNPA 6210N 6315N 6320N 6330N 6440N 6550N EMBOK,NAT
A6,MATIK 6215N 6220N 6230N 6340N 6450N KETLA,NAT
B,ATSIX 6115N 6120N 6130N 6240N 6250N NIFTY,NAT
C,BALIX 6015N 6020N 6030N 6040N 6050N VESMI,NAT
D,ERAKA 5915N 5920N 5930N 5940N 5950N AVUTI,NAT
E,GOMUP 5815N 5820N 5830N 5840N 5850N CUDDY,NAT
F,SUNOT 5720N 5730N 5740N 5750N ENNSO,NAT
G,PIKIL 5620N 5630N 5640N 5650N IRLOK,NAT
H,RESNO 5520N 5530N 5540N 5550N LOMSI,NAT
I,DOGAL 5420N 5430N 5440N 5450N NEEKO,NAT
J,MALOT 5320N 5330N 5340N 5250N UMESI,NAT
K,LIMRI 5220N 5230N 5240N 5150N ALLRY,NAT
L,DINIM 5120N 5130N 5140N 5050N ELSIR,NAT
M,SOMAX 5020N 5030N 5040N 4950N JOOPY,NAT
N1,ETIKI 4815N 4820N 4830N 4840N 4750N PORTI,NAT
N2,UMLER 4715N 4720N 4730N 4740N 4650N SUPRY,NAT
O,PITAX 4620N 4630N 4640N 4550N RAFIN,NAT
P1,HIDRA 4420N 4430N 4440N 4350N 4260N DOVEY,NAT
P2,KOPAS 4320N 4330N 4340N 4250N 4160N JOBOC,NAT
P3,MUDOS 4220N 4230N 4140N 4050N 3860N 3470N JNFOX JAINS,NAT
Q,ERPES 4120N 4130N 4040N 3850N 3660N RNGRS ENAPI ALOBI SNAGY,NAT
R,KOMUT 3920N 3930N 3840N 3750N 3560N BALOO JIMAC M327 SUMRS,NAT
S,3118N 3120N 3230N 3240N 3150N AMENO M593 GRATX,NAT
T,EDUMO 2128N 1932N TUTLO 1645N 1655N,NAT
U1,IPERA UN873 VUNOK,NAT
U2,GUNET UW11 CVS UN873 VUNOK,NAT
V,TURUP 0822N 0424N KODOS UL206 BUGAT,NAT
NE1W,ISVIG 6510N H6620 H6630 H6740 H6850 BOPUT,NAT
NE1E,BOPUT H6850 H6740 H6630 H6620 6510N ISVIG,NAT
NE2W,IBROD AGORI H5715 H5720 H5730 H5740 H5750 DORYY,NAT
NE2E,DORYY H5750 H5740 H5730 H5720 H5715 AGORI IBROD,NAT
NE3W,TAKAS GUNSO BEDRA 4920N 4930N 4940N 4850N NICSO,NAT
NE3E,NICSO 4850N 4940N 4930N 4920N BEDRA GUNSO TAKAS,NAT
NE4W,BANAL H4220 H4230 4240N 4150N 4060N SLATN,NAT
NE4E,SLATN 4060N 4150N 4240N H4230 H4220 BANAL,NAT
